Date,open,high,low,close,volume,Company
2022-08-16,1840.05,1860.9,1839.25,1846.7,22335,KOTAKBANK
2022-08-12,1855.0,1858.0,1836.5,1841.1,80615,KOTAKBANK
2022-08-11,1845.0,1856.7,1834.45,1854.15,21720,KOTAKBANK
2022-08-10,1849.9,1849.9,1821.05,1827.4,19019,KOTAKBANK
2022-08-08,1833.0,1849.4,1818.0,1843.75,126516,KOTAKBANK
2022-08-05,1835.15,1849.5,1823.65,1833.55,42818,KOTAKBANK
2022-08-04,1841.05,1858.0,1814.05,1835.1,45913,KOTAKBANK
2022-08-03,1878.0,1880.0,1840.5,1851.4,32304,KOTAKBANK
2022-08-02,1854.0,1892.5,1833.7,1884.35,46934,KOTAKBANK
2022-08-01,1810.8,1861.75,1810.8,1854.55,943864,KOTAKBANK
2022-07-29,1833.0,1857.05,1805.0,1810.8,41445,KOTAKBANK
2022-07-28,1771.4,1831.7,1766.75,1828.45,50477,KOTAKBANK
2022-07-27,1753.0,1758.55,1732.4,1753.95,99985,KOTAKBANK
2022-07-26,1797.0,1797.0,1752.0,1757.55,24375,KOTAKBANK
2022-07-25,1815.0,1847.05,1785.85,1794.65,54499,KOTAKBANK
2022-07-22,1802.0,1841.15,1791.7,1826.4,87134,KOTAKBANK
2022-07-21,1822.0,1822.0,1788.1,1800.8,47969,KOTAKBANK
2022-07-20,1842.0,1850.0,1816.3,1824.9,21873,KOTAKBANK
2022-07-19,1825.0,1852.0,1825.0,1833.65,43832,KOTAKBANK
2022-07-18,1795.0,1849.95,1794.65,1845.7,936657,KOTAKBANK
2022-07-15,1766.0,1789.85,1766.0,1787.6,25861,KOTAKBANK
2022-07-14,1735.0,1776.45,1735.0,1769.0,72475,KOTAKBANK
2022-07-13,1730.0,1745.5,1723.95,1742.85,23605,KOTAKBANK
2022-07-12,1725.0,1737.9,1712.0,1718.75,1275724,KOTAKBANK
2022-07-11,1730.0,1746.9,1728.1,1737.6,71138,KOTAKBANK
2022-07-08,1745.25,1756.1,1732.0,1745.0,52519,KOTAKBANK
2022-07-07,1727.0,1744.4,1718.5,1739.15,72778,KOTAKBANK
2022-07-06,1680.8,1712.0,1671.9,1705.15,47346,KOTAKBANK
2022-07-05,1689.0,1694.7,1658.0,1662.75,61408,KOTAKBANK
2022-07-04,1665.0,1684.0,1660.05,1671.15,55112,KOTAKBANK
2022-07-01,1650.0,1678.9,1637.0,1669.95,28354,KOTAKBANK
2022-06-30,1630.0,1676.7,1630.0,1660.8,106596,KOTAKBANK
2022-06-29,1643.5,1658.65,1636.6,1642.25,77874,KOTAKBANK
2022-06-28,1680.5,1692.75,1665.0,1668.5,207887,KOTAKBANK
2022-06-27,1728.0,1728.0,1685.05,1690.8,161198,KOTAKBANK
2022-06-24,1693.0,1715.0,1690.4,1697.75,103623,KOTAKBANK
2022-06-23,1677.0,1694.85,1649.6,1686.35,104948,KOTAKBANK
2022-06-22,1649.0,1675.5,1649.0,1670.5,169779,KOTAKBANK
2022-06-21,1692.0,1708.0,1673.5,1681.45,159076,KOTAKBANK
2022-06-20,1674.0,1688.0,1652.05,1679.05,84326,KOTAKBANK
2022-06-17,1665.0,1681.1,1649.55,1674.45,229682,KOTAKBANK
2022-06-16,1748.0,1753.0,1670.0,1675.15,378399,KOTAKBANK
2022-06-15,1735.7,1750.55,1728.6,1736.5,85359,KOTAKBANK
2022-06-14,1738.0,1748.2,1721.95,1737.3,206607,KOTAKBANK
2022-06-13,1740.0,1751.15,1718.8,1737.3,161921,KOTAKBANK
2022-06-10,1848.0,1848.0,1785.1,1792.1,155153,KOTAKBANK
2022-06-09,1840.9,1872.05,1828.35,1865.9,110494,KOTAKBANK
2022-06-08,1871.0,1880.4,1839.25,1845.8,152439,KOTAKBANK
2022-06-07,1854.95,1862.0,1832.05,1857.8,215685,KOTAKBANK
2022-06-06,1839.0,1876.45,1839.0,1870.65,164809,KOTAKBANK
2022-06-03,1887.0,1887.0,1851.35,1858.15,130073,KOTAKBANK
2022-06-02,1852.95,1878.5,1847.15,1857.95,149798,KOTAKBANK
2022-06-01,1839.0,1874.05,1835.75,1867.05,417453,KOTAKBANK
2022-05-31,1890.0,1895.85,1829.15,1854.2,181272,KOTAKBANK
2022-05-30,1945.0,1951.0,1895.65,1902.8,92829,KOTAKBANK
2022-05-27,1920.0,1950.0,1912.6,1946.25,77706,KOTAKBANK
2022-05-26,1918.0,1922.05,1884.05,1908.7,183909,KOTAKBANK
2022-05-25,1894.0,1941.1,1889.55,1907.5,131437,KOTAKBANK
2022-05-24,1856.0,1890.0,1841.75,1880.85,161422,KOTAKBANK
2022-05-23,1837.0,1871.0,1837.0,1855.75,208105,KOTAKBANK
2022-05-20,1817.95,1839.9,1794.5,1829.2,39356,KOTAKBANK
2022-05-19,1815.0,1826.2,1778.3,1782.65,217370,KOTAKBANK
2022-05-18,1836.0,1864.0,1836.0,1846.4,103932,KOTAKBANK
2022-05-17,1824.95,1845.0,1818.0,1841.4,168901,KOTAKBANK
2022-05-16,1778.0,1824.8,1767.85,1812.25,124006,KOTAKBANK
2022-05-13,1800.0,1800.0,1756.15,1779.65,68532,KOTAKBANK
2022-05-12,1802.05,1805.7,1757.0,1761.2,153629,KOTAKBANK
2022-05-11,1790.0,1818.0,1790.0,1809.7,65301,KOTAKBANK
2022-05-10,1800.0,1808.45,1767.3,1796.5,129462,KOTAKBANK
2022-05-09,1747.55,1783.65,1741.0,1767.9,152681,KOTAKBANK
2022-05-06,1705.1,1794.8,1705.1,1773.45,148677,KOTAKBANK
2022-05-05,1800.0,1820.55,1785.0,1797.65,167175,KOTAKBANK
2022-05-04,1771.0,1823.45,1768.3,1776.65,871604,KOTAKBANK
2022-05-02,1750.0,1779.8,1750.0,1773.7,124607,KOTAKBANK
2022-04-29,1775.0,1810.0,1769.15,1788.95,174902,KOTAKBANK
2022-04-28,1745.0,1771.55,1733.7,1765.5,59710,KOTAKBANK
2022-04-27,1728.0,1752.25,1728.0,1741.65,130892,KOTAKBANK
2022-04-26,1740.0,1747.5,1731.15,1742.0,135348,KOTAKBANK
2022-04-25,1708.0,1737.0,1694.8,1730.2,88529,KOTAKBANK
2022-04-22,1740.0,1743.95,1721.05,1727.85,264577,KOTAKBANK
2022-04-21,1730.0,1773.0,1720.7,1762.2,74747,KOTAKBANK
2022-04-20,1711.0,1727.05,1683.55,1722.3,282313,KOTAKBANK
2022-04-19,1751.0,1766.7,1687.0,1711.5,114050,KOTAKBANK
2022-04-18,1770.0,1770.05,1730.0,1749.7,135439,KOTAKBANK
2022-04-13,1836.0,1836.0,1773.55,1782.8,119347,KOTAKBANK
2022-04-12,1778.0,1812.65,1769.8,1801.5,51562,KOTAKBANK
2022-04-11,1778.0,1805.95,1764.2,1782.7,171611,KOTAKBANK
2022-04-08,1777.0,1790.0,1757.0,1785.05,232519,KOTAKBANK
2022-04-07,1777.0,1792.0,1763.45,1766.5,201744,KOTAKBANK
2022-04-06,1782.0,1792.5,1772.0,1779.5,141398,KOTAKBANK
2022-04-05,1839.85,1839.85,1794.5,1802.45,68024,KOTAKBANK
2022-04-04,1787.0,1839.6,1736.5,1835.65,243482,KOTAKBANK
2022-04-01,1754.0,1779.95,1745.9,1776.7,132058,KOTAKBANK
2022-03-31,1758.0,1778.95,1748.0,1754.7,140801,KOTAKBANK
2022-03-30,1749.95,1765.5,1735.25,1762.0,146668,KOTAKBANK
2022-03-29,1735.0,1740.0,1718.4,1730.75,62886,KOTAKBANK
2022-03-28,1724.0,1728.9,1692.3,1725.0,168040,KOTAKBANK
2022-03-25,1728.0,1731.9,1712.55,1722.05,191728,KOTAKBANK
2022-03-24,1714.0,1729.0,1699.05,1713.4,44833352,KOTAKBANK
2022-03-23,1805.55,1827.9,1760.0,1767.95,120270,KOTAKBANK
2022-03-22,1770.0,1811.3,1755.75,1808.65,108514,KOTAKBANK
2022-03-21,1815.25,1828.05,1773.8,1775.2,270119,KOTAKBANK
2022-03-17,1797.0,1827.0,1783.65,1819.25,113537,KOTAKBANK
2022-03-16,1764.0,1774.95,1753.6,1761.35,169871,KOTAKBANK
2022-03-15,1789.9,1792.0,1714.0,1733.4,184076,KOTAKBANK
2022-03-14,1750.0,1795.0,1744.0,1789.05,153762,KOTAKBANK
2022-03-11,1737.0,1779.85,1736.6,1763.9,222670,KOTAKBANK
2022-03-10,1798.0,1812.8,1736.0,1753.75,125717,KOTAKBANK
2022-03-09,1726.5,1748.0,1692.3,1739.25,292220,KOTAKBANK
2022-03-08,1685.2,1729.35,1674.1,1723.6,196716,KOTAKBANK
2022-03-07,1700.0,1730.8,1680.25,1713.85,315131,KOTAKBANK
2022-03-04,1789.85,1789.85,1733.7,1753.9,108246,KOTAKBANK
2022-03-03,1817.2,1818.9,1773.2,1789.85,120859,KOTAKBANK
2022-03-02,1820.0,1820.0,1775.4,1803.45,197138,KOTAKBANK
2022-02-28,1830.05,1851.95,1814.5,1842.65,144994,KOTAKBANK
2022-02-25,1830.0,1866.0,1801.25,1858.3,104300,KOTAKBANK
2022-02-24,1811.0,1872.6,1776.8,1793.8,353742,KOTAKBANK
2022-02-23,1845.0,1912.85,1845.0,1887.75,652188,KOTAKBANK
2022-02-22,1776.0,1849.0,1776.0,1841.85,106573,KOTAKBANK
2022-02-21,1813.0,1851.4,1803.05,1826.35,51189,KOTAKBANK
2022-02-18,1803.0,1830.8,1803.0,1826.15,61885,KOTAKBANK
2022-02-17,1837.95,1842.7,1810.3,1818.25,76428,KOTAKBANK
2022-02-16,1814.0,1852.5,1800.0,1828.7,76565,KOTAKBANK
2022-02-15,1758.0,1818.8,1746.5,1812.65,94614,KOTAKBANK
2022-02-14,1750.0,1821.55,1740.05,1747.2,113783,KOTAKBANK
2022-02-11,1844.0,1852.8,1824.0,1828.95,84274,KOTAKBANK
2022-02-10,1833.1,1888.5,1830.8,1867.0,47611,KOTAKBANK
2022-02-09,1840.0,1847.55,1824.25,1833.1,39431,KOTAKBANK
2022-02-08,1836.0,1847.95,1794.0,1818.1,127108,KOTAKBANK
2022-02-07,1870.0,1891.15,1820.3,1829.1,39481,KOTAKBANK
2022-02-04,1918.9,1918.9,1880.35,1884.1,44802,KOTAKBANK
2022-02-03,1944.0,1944.0,1896.1,1909.35,53926,KOTAKBANK
2022-02-02,1908.0,1947.8,1898.95,1942.3,121848,KOTAKBANK
2022-02-01,1886.9,1904.8,1837.0,1885.55,141780,KOTAKBANK
2022-01-31,1919.0,1938.5,1841.15,1857.5,218156,KOTAKBANK
2022-01-28,1897.0,1956.0,1889.15,1898.2,186321,KOTAKBANK
2022-01-27,1848.0,1898.0,1821.65,1889.45,69298,KOTAKBANK
2022-01-25,1828.0,1870.3,1782.7,1851.95,92233,KOTAKBANK
2022-01-24,1892.85,1894.0,1810.8,1832.25,48525,KOTAKBANK
2022-01-21,1868.0,1901.75,1849.6,1892.85,55363,KOTAKBANK
2022-01-20,1917.0,1922.35,1878.0,1891.8,49551,KOTAKBANK
2022-01-19,1942.5,1942.5,1900.3,1905.95,72526,KOTAKBANK
2022-01-18,1934.0,1974.0,1930.0,1942.55,62038,KOTAKBANK
2022-01-17,1928.0,1952.1,1919.0,1934.9,37379,KOTAKBANK
2022-01-14,1911.0,1944.45,1898.2,1937.15,60573,KOTAKBANK
2022-01-13,1960.0,1962.85,1922.9,1926.75,36102,KOTAKBANK
2022-01-12,1955.0,1976.0,1950.0,1955.3,71280,KOTAKBANK
2022-01-11,1942.0,1953.8,1920.0,1936.85,75675,KOTAKBANK
2022-01-10,1915.0,1953.3,1903.55,1948.05,73013,KOTAKBANK
2022-01-07,1891.95,1924.7,1884.45,1903.55,94029,KOTAKBANK
2022-01-06,1912.95,1914.05,1875.0,1891.95,69215,KOTAKBANK
2022-01-05,1855.0,1927.65,1841.15,1921.65,198968,KOTAKBANK
2022-01-04,1830.0,1858.55,1815.7,1853.15,771939,KOTAKBANK
2022-01-03,1790.05,1828.0,1790.05,1823.95,72300,KOTAKBANK
2021-12-31,1768.45,1800.65,1762.45,1796.3,153303,KOTAKBANK
2021-12-30,1759.0,1769.75,1745.85,1754.95,127096,KOTAKBANK
2021-12-29,1775.0,1780.0,1754.0,1764.65,110950,KOTAKBANK
2021-12-28,1786.35,1789.5,1766.3,1775.65,58119,KOTAKBANK
2021-12-27,1742.0,1778.5,1721.75,1773.0,39523,KOTAKBANK
2021-12-24,1775.0,1779.0,1730.35,1748.25,80077,KOTAKBANK
2021-12-23,1788.0,1788.15,1769.3,1776.15,50451,KOTAKBANK
2021-12-22,1747.0,1770.15,1733.15,1763.1,72083,KOTAKBANK
2021-12-21,1744.1,1768.35,1721.75,1736.75,49865,KOTAKBANK
2021-12-20,1789.0,1789.0,1722.55,1741.75,144051,KOTAKBANK
2021-12-17,1860.4,1860.4,1790.25,1794.35,81915,KOTAKBANK
2021-12-16,1890.0,1890.0,1851.8,1860.4,68517,KOTAKBANK
2021-12-15,1838.0,1881.55,1837.4,1867.75,112080,KOTAKBANK
2021-12-14,1866.0,1870.85,1816.2,1840.45,148643,KOTAKBANK
2021-12-13,1907.0,1915.7,1863.0,1873.15,65469,KOTAKBANK
2021-12-10,1912.0,1919.95,1889.55,1895.05,57646,KOTAKBANK
2021-12-09,1921.6,1937.0,1886.45,1911.5,160936,KOTAKBANK
2021-12-08,1968.0,1968.0,1916.05,1921.6,239532,KOTAKBANK
2021-12-07,1891.1,1963.2,1891.1,1938.0,281972,KOTAKBANK
2021-12-06,1920.4,1924.8,1877.2,1886.3,81617,KOTAKBANK
2021-12-03,1965.0,1990.0,1905.2,1913.6,58901,KOTAKBANK
2021-12-02,1950.0,1980.05,1947.0,1964.2,43309,KOTAKBANK
2021-12-01,1980.0,1985.4,1940.25,1954.25,53019,KOTAKBANK
2021-11-30,2025.0,2039.45,1948.0,1962.15,166669,KOTAKBANK
2021-11-29,1985.0,2043.55,1936.75,2020.2,127048,KOTAKBANK
2021-11-26,2014.0,2014.0,1955.0,1962.95,39454,KOTAKBANK
2021-11-25,2020.1,2047.95,2012.9,2035.0,97845,KOTAKBANK
2021-11-24,1990.0,2024.5,1970.5,2012.0,44352,KOTAKBANK
2021-11-23,1936.0,1992.75,1933.45,1983.3,57462,KOTAKBANK
2021-11-22,2035.0,2040.0,1941.85,1958.4,48011,KOTAKBANK
2021-11-18,2045.15,2061.7,2009.0,2023.95,161259,KOTAKBANK
2021-11-17,2061.45,2081.0,2045.05,2051.5,26434,KOTAKBANK
2021-11-16,2095.0,2099.2,2070.55,2083.0,53827,KOTAKBANK
2021-11-15,2073.45,2107.5,2073.45,2095.0,47159,KOTAKBANK
2021-11-12,2068.0,2080.0,2053.15,2073.45,28129,KOTAKBANK
2021-11-11,2070.0,2075.55,2047.85,2054.1,29343,KOTAKBANK
2021-11-10,2085.0,2095.8,2064.5,2076.8,18980,KOTAKBANK
2021-11-09,2126.55,2126.55,2084.0,2097.05,41839,KOTAKBANK
2021-11-08,2041.0,2127.7,2041.0,2119.55,46169,KOTAKBANK
2021-11-03,2078.0,2111.0,2028.2,2036.3,78478,KOTAKBANK
2021-11-02,2085.0,2092.6,2060.5,2077.3,28463,KOTAKBANK
2021-11-01,2045.0,2089.9,2034.55,2081.35,75426,KOTAKBANK
2021-10-29,2094.95,2094.95,2015.5,2032.25,81880,KOTAKBANK
2021-10-28,2189.0,2189.0,2089.4,2098.0,50520,KOTAKBANK
2021-10-27,2204.9,2252.45,2177.65,2186.45,106052,KOTAKBANK
2021-10-26,2143.05,2238.5,2123.55,2210.55,291868,KOTAKBANK
2021-10-25,2169.0,2181.7,2116.0,2157.15,74284,KOTAKBANK
2021-10-22,2160.0,2201.0,2123.5,2171.15,178168,KOTAKBANK
2021-10-21,2023.1,2155.0,2023.1,2145.65,168274,KOTAKBANK
2021-10-20,2044.9,2044.9,1999.0,2014.5,544135,KOTAKBANK
2021-10-19,2007.0,2042.75,1991.55,2035.35,72504,KOTAKBANK
2021-10-18,2016.1,2046.45,2007.7,2013.1,27231,KOTAKBANK
2021-10-14,2015.0,2025.0,1985.5,2016.1,22101,KOTAKBANK
2021-10-13,2010.0,2022.0,1996.1,2006.15,27921,KOTAKBANK
2021-10-12,1970.1,2003.0,1965.0,1994.15,29222,KOTAKBANK
2021-10-11,1950.0,2005.0,1948.9,1975.15,550743,KOTAKBANK
2021-10-08,1943.0,1966.2,1931.0,1935.7,53507,KOTAKBANK
2021-10-07,1965.0,1982.4,1949.2,1952.8,44919,KOTAKBANK
2021-10-06,1982.65,2004.0,1945.0,1956.35,58897,KOTAKBANK
2021-10-05,2008.85,2008.85,1976.0,1982.65,26820,KOTAKBANK
2021-10-04,2002.0,2014.55,1987.4,1991.6,36995,KOTAKBANK
2021-10-01,1998.0,2010.65,1971.75,1994.75,48255,KOTAKBANK
2021-09-30,2030.95,2033.3,1997.15,2004.1,73042,KOTAKBANK
2021-09-29,2051.0,2057.3,2020.4,2030.95,58626,KOTAKBANK
2021-09-28,2044.0,2077.9,2012.8,2067.1,568802,KOTAKBANK
2021-09-27,2028.0,2056.95,2028.0,2034.15,40114,KOTAKBANK
2021-09-24,2036.0,2052.0,2014.05,2027.1,79794,KOTAKBANK
2021-09-23,2008.0,2051.0,1991.4,2024.1,645431,KOTAKBANK
2021-09-22,2028.0,2028.0,1978.95,1986.75,95755,KOTAKBANK
2021-09-21,2013.5,2028.0,1995.7,2010.75,63636,KOTAKBANK
2021-09-20,1999.0,2037.15,1981.2,2001.25,120646,KOTAKBANK
2021-09-17,1915.0,2017.25,1911.5,2006.0,294195,KOTAKBANK
2021-09-16,1886.95,1910.0,1870.85,1905.75,54915,KOTAKBANK
2021-09-15,1879.5,1898.85,1858.05,1870.85,58023,KOTAKBANK
2021-09-14,1850.0,1878.8,1845.55,1867.5,1840930,KOTAKBANK
2021-09-13,1823.0,1849.45,1795.1,1836.8,315928,KOTAKBANK
2021-09-09,1829.0,1841.65,1806.6,1817.85,141732,KOTAKBANK
2021-09-08,1755.0,1829.0,1755.0,1817.9,429919,KOTAKBANK
2021-09-07,1775.0,1778.8,1746.05,1765.9,88254,KOTAKBANK
2021-09-06,1804.65,1805.7,1770.35,1774.35,78329,KOTAKBANK
2021-09-03,1792.0,1812.0,1777.6,1792.1,289602,KOTAKBANK
2021-09-02,1750.05,1789.0,1744.0,1778.7,198722,KOTAKBANK
2021-09-01,1758.0,1758.0,1738.0,1745.8,1054214,KOTAKBANK
2021-08-31,1736.5,1759.2,1736.5,1754.45,130389,KOTAKBANK
2021-08-30,1717.6,1739.35,1717.0,1735.9,118520,KOTAKBANK
2021-08-27,1690.0,1723.85,1690.0,1715.9,193872,KOTAKBANK
2021-08-26,1699.9,1716.4,1689.65,1697.6,2820375,KOTAKBANK
2021-08-25,1702.5,1716.7,1695.0,1698.2,1235950,KOTAKBANK
2021-08-24,1715.2,1725.0,1692.0,1704.5,582069,KOTAKBANK
2021-08-23,1720.5,1724.1,1700.3,1717.5,140561,KOTAKBANK
2024-08-21,820.0,821.0,811.4,815.8,248423,SBIN
2024-08-20,818.75,822.9,813.2,820.0,308095,SBIN
2024-08-19,814.05,825.0,812.35,813.65,743917,SBIN
2024-08-16,803.5,815.1,803.2,812.45,768630,SBIN
2024-08-14,800.7,809.0,800.4,802.95,287718,SBIN
2024-08-13,813.1,819.4,795.1,797.3,641102,SBIN
2024-08-12,819.2,822.6,810.85,813.0,1142861,SBIN
2024-08-09,816.8,829.9,809.85,824.2,822817,SBIN
2024-08-08,813.85,817.9,803.0,807.65,680135,SBIN
2024-08-07,811.5,811.5,800.3,809.1,604072,SBIN
2024-08-06,820.6,826.8,795.65,797.75,582520,SBIN
2024-08-05,827.05,831.4,801.05,811.1,2389678,SBIN
2024-08-02,856.2,859.95,846.6,847.9,1047656,SBIN
2024-08-01,877.95,881.5,861.15,862.75,516927,SBIN
2024-07-31,874.65,874.8,867.7,872.75,320361,SBIN
2024-07-30,874.95,880.5,869.1,873.0,510195,SBIN
2024-07-29,866.95,889.0,863.1,872.0,2248880,SBIN
2024-07-26,847.95,864.6,844.45,862.95,614705,SBIN
2024-07-25,848.9,850.85,841.1,848.3,490585,SBIN
2024-07-24,864.15,868.1,847.35,852.25,625866,SBIN
2024-07-23,881.35,884.4,849.1,863.9,958750,SBIN
2024-07-22,876.35,895.3,873.0,878.35,1401888,SBIN
2024-07-19,896.35,898.8,883.05,889.2,709711,SBIN
2024-07-18,880.7,894.75,877.1,893.4,1064600,SBIN
2024-07-16,882.2,888.0,874.55,880.85,600861,SBIN
2024-07-15,860.0,886.9,860.0,881.6,1981455,SBIN
2024-07-12,856.7,863.4,855.5,859.65,905757,SBIN
2024-07-11,854.7,858.0,849.55,856.55,481214,SBIN
2024-07-10,861.0,861.0,843.3,849.1,479702,SBIN
2024-07-09,860.0,869.9,855.85,860.95,758991,SBIN
2024-07-08,859.5,864.8,852.9,856.25,1108215,SBIN
2024-07-05,838.7,861.55,837.65,860.05,1499246,SBIN
2024-07-04,844.6,844.6,834.5,839.25,674690,SBIN
2024-07-03,829.7,843.8,825.05,840.1,1672011,SBIN
2024-07-02,844.85,846.45,822.85,826.35,1099939,SBIN
2024-07-01,850.0,850.55,839.95,842.1,1084488,SBIN
2024-06-28,847.5,863.75,844.15,848.85,1916294,SBIN
2024-06-27,845.05,847.4,838.4,844.15,473372,SBIN
2024-06-26,841.8,848.6,836.0,845.05,543783,SBIN
2024-06-25,838.65,845.75,834.95,841.85,538485,SBIN
2024-06-24,832.75,836.05,820.85,832.65,2194566,SBIN
2024-06-21,845.0,848.0,828.65,836.4,1667384,SBIN
2024-06-20,853.95,853.95,842.4,843.8,513158,SBIN
2024-06-19,846.05,860.5,841.05,852.6,1066899,SBIN
2024-06-18,843.2,851.5,840.35,844.6,963912,SBIN
2024-06-14,844.0,849.75,835.9,840.2,1706369,SBIN
2024-06-13,845.0,845.75,836.0,843.9,815906,SBIN
2024-06-12,837.7,845.25,833.0,839.15,610408,SBIN
2024-06-11,836.75,839.45,829.1,835.25,890869,SBIN
2024-06-10,834.9,846.0,829.0,832.15,1655324,SBIN
2024-06-07,820.5,831.0,810.3,829.9,2139387,SBIN
2024-06-06,802.75,833.1,795.7,816.95,1355824,SBIN
2024-06-05,793.95,793.95,744.1,789.65,3953125,SBIN
2024-06-04,905.8,905.8,734.25,775.2,7900395,SBIN
2024-06-03,867.95,912.1,856.85,905.8,3819398,SBIN
2024-05-31,831.8,834.45,817.1,830.1,1053768,SBIN
2024-05-30,822.95,836.0,820.4,826.05,742252,SBIN
2024-05-29,830.85,834.45,819.55,822.95,2180643,SBIN
2024-05-28,836.8,840.45,823.65,830.9,445715,SBIN
2024-05-27,833.5,839.4,823.0,834.1,1143699,SBIN
2024-05-24,830.95,841.0,826.85,828.6,979447,SBIN
2024-05-23,825.0,835.4,822.1,832.35,856598,SBIN
2024-05-22,827.85,827.85,813.6,819.3,594888,SBIN
2024-05-21,824.85,836.2,819.55,830.55,369412,SBIN
2024-05-17,815.15,822.4,811.5,817.85,742324,SBIN
2024-05-16,825.0,826.0,797.5,811.9,827240,SBIN
2024-05-15,821.95,825.35,818.05,820.4,282771,SBIN
2024-05-14,812.7,822.0,808.0,818.15,365478,SBIN
2024-05-13,819.0,819.4,798.65,808.85,1305149,SBIN
2024-05-10,828.7,832.1,815.7,818.35,855049,SBIN
2024-05-09,813.45,839.6,803.55,819.65,1177161,SBIN
2024-05-08,802.35,821.8,799.65,810.4,752735,SBIN
2024-05-07,811.2,814.45,793.35,801.95,352828,SBIN
2024-05-06,835.0,835.0,803.05,807.75,1082721,SBIN
2024-05-03,834.5,836.0,820.1,831.55,843949,SBIN
2024-05-02,826.6,833.95,825.7,830.05,286451,SBIN
2024-04-30,827.4,834.6,820.0,825.7,602010,SBIN
2024-04-29,809.0,831.0,798.75,826.15,1369981,SBIN
2024-04-26,815.05,816.85,799.0,801.4,848439,SBIN
2024-04-25,769.0,814.45,769.0,812.6,1634667,SBIN
2024-04-24,778.1,778.1,770.35,773.2,262806,SBIN
2024-04-23,771.85,777.5,765.85,772.85,255601,SBIN
2024-04-22,754.95,768.95,750.45,765.85,871015,SBIN
2024-04-19,735.3,752.25,732.05,750.8,1018883,SBIN
2024-04-18,752.25,759.95,742.2,744.8,708924,SBIN
2024-04-16,750.6,754.9,744.5,751.9,539562,SBIN
2024-04-15,751.5,763.0,748.5,756.85,719175,SBIN
2024-04-12,778.95,779.5,764.65,766.75,911540,SBIN
2024-04-10,767.75,780.7,763.9,779.0,346439,SBIN
2024-04-09,768.0,772.45,761.1,764.15,1047810,SBIN
2024-04-08,767.65,770.0,761.85,768.4,391601,SBIN
2024-04-05,758.85,766.2,752.7,764.35,574320,SBIN
2024-04-04,775.0,775.0,758.0,759.25,321746,SBIN
2024-04-03,765.7,772.0,760.05,770.95,517017,SBIN
2024-04-02,758.95,768.8,753.35,767.35,285536,SBIN
2024-04-01,759.8,761.7,752.05,758.2,617725,SBIN
2024-03-28,738.7,759.55,736.8,752.6,873887,SBIN
2024-03-27,742.6,745.8,730.15,734.05,441567,SBIN
2024-03-26,744.95,747.5,738.15,740.05,6074241,SBIN
2024-03-22,743.3,749.0,741.55,746.4,656117,SBIN
2024-03-21,742.8,750.55,740.55,743.8,472692,SBIN
2024-03-20,724.5,738.9,720.0,736.3,342014,SBIN
2024-03-19,730.95,734.2,721.25,723.1,176073,SBIN
2024-03-18,726.4,737.9,722.2,730.7,549342,SBIN
2024-03-15,740.5,746.6,723.05,732.0,855356,SBIN
2024-03-14,750.9,750.9,734.05,740.75,388377,SBIN
2024-03-13,759.35,763.7,743.2,746.4,403736,SBIN
2024-03-12,770.0,777.65,757.5,759.4,417860,SBIN
2024-03-11,788.65,792.8,770.7,773.5,603641,SBIN
2024-03-07,788.35,793.5,782.95,788.15,773604,SBIN
2024-03-06,784.75,790.15,772.9,784.05,458020,SBIN
2024-03-05,770.0,786.9,769.05,783.9,776880,SBIN
2024-03-04,774.9,776.8,769.05,772.15,553231,SBIN
2024-03-01,753.95,771.85,752.4,769.3,1205254,SBIN
2024-02-29,744.9,754.0,737.35,749.3,372531,SBIN
2024-02-28,749.7,756.7,741.0,742.35,234215,SBIN
2024-02-27,759.0,762.3,742.4,749.7,2136050,SBIN
2024-02-26,755.0,766.2,752.6,759.0,667473,SBIN
2024-02-23,766.85,770.25,755.2,759.4,1157557,SBIN
2024-02-22,773.0,773.55,757.0,765.95,729181,SBIN
2024-02-21,761.75,777.5,760.0,771.55,1762589,SBIN
2024-02-20,759.0,763.3,753.9,760.1,261103,SBIN
2024-02-19,757.05,764.9,750.0,759.1,702842,SBIN
2024-02-16,763.9,774.7,753.15,754.75,1233883,SBIN
2024-02-15,746.7,763.9,741.7,761.6,785800,SBIN
2024-02-14,706.35,748.4,705.3,743.35,1310761,SBIN
2024-02-13,708.05,718.0,702.1,713.1,815219,SBIN
2024-02-12,726.75,726.75,704.45,707.9,929405,SBIN
2024-02-09,703.9,728.2,694.6,724.25,2769858,SBIN
2024-02-08,680.1,718.8,678.4,699.4,3541277,SBIN
2024-02-07,654.15,677.5,654.15,675.5,2465455,SBIN
2024-02-06,644.35,654.95,637.8,650.9,812427,SBIN
2024-02-05,641.3,654.65,638.5,643.1,2104792,SBIN
2024-02-02,651.35,660.3,646.6,650.4,2299394,SBIN
2024-02-01,643.0,652.9,633.25,647.85,1546194,SBIN
2024-01-31,627.65,643.05,621.95,640.65,607659,SBIN
2024-01-30,627.65,633.5,623.8,626.6,578645,SBIN
2024-01-29,618.25,629.3,615.75,622.9,1601250,SBIN
2024-01-25,619.0,623.75,606.3,612.9,1278170,SBIN
2024-01-24,610.0,622.35,603.3,618.3,469054,SBIN
2024-01-23,627.0,635.0,600.7,605.05,1381220,SBIN
2024-01-19,634.2,635.45,624.8,627.7,973239,SBIN
