Date,open,high,low,close,volume,SMA_10,EMA_10,RSI_14,Company_BAJFINANCE,Company_HDFCBANK,Company_ICICIBANK,Company_INFY,Company_ITC,Company_KOTAKBANK,Company_RELIANCE,Company_SBIN,Company_TCS
06-12-2022,925.25,929.45,920.25,921.8,154635,2330.96118,1972.596726,47.74511461,0,0,0,0,0,1,0,0,0
06-12-2022,3915,4057.35,3912.45,4031,92271,2391.56118,2346.851867,53.31131789,0,1,0,0,0,0,0,0,0
06-12-2022,1621,1625,1607.5,1612.85,157913,2359.00118,2213.396982,46.80234646,0,0,0,0,0,0,1,0,0
07-12-2022,337.05,341.5,336.6,340.05,466202,1723.40118,1872.78844,49.13989995,0,0,0,0,0,1,0,0,0
07-12-2022,1937.95,1937.95,1906.6,1911.1,18999,1721.00618,1879.754178,42.17351263,0,0,1,0,0,0,0,0,0
07-12-2022,1610,1618.75,1604.25,1609.95,108431,1821.10118,1830.698873,46.68912771,0,0,1,0,0,0,0,0,0
07-12-2022,2449.3399,2456.2226,2409.4109,2415.7011,116129,1901.47629,1937.062914,50.89273724,1,0,0,0,0,0,0,0,0
07-12-2022,1612.95,1623.9,1597.25,1605.05,98339,1723.54628,1876.69693,38.82704977,0,0,0,0,1,0,0,0,0
07-12-2022,610.1,612.9,604.7,607,346921,1539.18011,1645.842943,46.50876107,0,0,0,0,0,0,0,1,0
07-12-2022,6737.85,6737.85,6602.4,6625.9,19057,2168.04011,2551.307862,62.68713551,0,0,0,0,0,0,0,1,0
07-12-2022,925,932.85,920.65,922.1,145847,2168.07011,2255.088251,48.78605037,0,0,0,0,0,0,0,0,0
07-12-2022,3367,3394.6499,3354.05,3380.6001,45278,2103.03012,2459.726769,49.9935566,0,0,0,0,0,0,0,0,0
07-12-2022,4026,4056.55,3985.3,3998.3,36742,2341.57512,2739.467356,52.68840632,0,0,0,0,0,0,0,0,1
08-12-2022,1605.05,1623.1,1598.4,1619.95,133271,2469.56512,2535.918746,52.20776924,0,0,1,0,0,0,0,0,0
08-12-2022,610,613.9,607.3,611.7,379325,2339.62512,2186.060792,49.47391283,0,0,0,0,0,1,0,0,0
08-12-2022,3374,3374,3339.05,3350.3,106443,2513.66012,2397.740648,48.83048078,0,0,0,0,0,0,1,0,0
08-12-2022,4002,4046.05,4002,4025.55,28026,2674.64501,2693.705985,54.40936702,0,0,0,0,0,0,1,0,0
08-12-2022,926.6,933.75,923.95,931.55,268098,2607.29501,2373.313988,51.01353659,0,0,0,0,0,0,0,0,1
08-12-2022,6630.05,6662.45,6561.9,6581.4,44671,3204.73501,3138.420535,57.02114883,0,0,0,0,0,0,0,0,1
08-12-2022,1908,1908,1876.3,1897.3,137109,2731.87501,2912.762256,50.38169052,0,0,0,0,0,0,0,1,0
08-12-2022,2429.9224,2429.9224,2406.7216,2415.3364,93535,2881.19865,2822.321191,49.99951183,0,0,0,0,0,1,0,0,0
08-12-2022,1611.05,1626,1604.35,1619.5,6497924,2705.08864,2603.626429,50.01934963,1,0,0,0,0,0,0,0,0
08-12-2022,340.1,342.1,337.55,338.3,186116,2339.08864,2191.748897,49.64289865,0,0,0,0,1,0,0,0,0
09-12-2022,4045,4093,3944.5,3995.8,99343,2576.67364,2519.758188,46.27052263,0,0,0,0,1,0,0,0,0
09-12-2022,3366,3372,3277,3292.6499,68806,2844.76863,2660.283954,53.91692763,0,0,0,0,0,0,0,1,0
09-12-2022,6619.75,6619.75,6492.9,6517.65,18441,3161.50363,3361.623235,55.05538371,1,0,0,0,0,0,0,0,0
09-12-2022,614,618,609,616.45,628573,2820.59363,2862.500829,45.34312873,0,0,0,0,0,0,0,0,1
09-12-2022,2414.7895,2425.4554,2372.1713,2378.507,155892,2965.28933,2774.501951,51.06258245,1,0,0,0,0,0,0,0,0
09-12-2022,339.15,342.5,338,341.1,190251,2341.25933,2332.065232,49.63156792,0,0,0,0,0,0,0,0,1
09-12-2022,1908,1916.25,1879.4,1887.4,42400,2340.26933,2251.217008,47.94136859,0,1,0,0,0,0,0,0,0
09-12-2022,1625,1629.9,1562,1568.85,305494,2255.62069,2127.15028,46.50780841,0,0,0,0,0,1,0,0,0
09-12-2022,932,934.75,924.8,930.65,238872,2186.73569,1909.604774,49.99862463,0,0,0,1,0,0,0,0,0
09-12-2022,1624,1634,1619.3,1631.3,250914,2316.03569,1859.003906,41.08706351,0,0,0,0,0,1,0,0,0
12-12-2022,1557,1565.6,1530.9,1547.1,264702,2071.16569,1802.294105,49.24425814,0,0,0,1,0,0,0,0,0
12-12-2022,4000,4030.9,3970,4016.6,28866,2143.5607,2204.895177,53.18713327,0,0,1,0,0,0,0,0,0
12-12-2022,1856.3,1879.4,1856.3,1865.9,24034,1678.3857,2143.25969,50.46533387,0,0,0,0,0,0,0,0,1
12-12-2022,615.85,618.65,611.05,613.05,281485,1678.0457,1865.039746,50.51942991,1,0,0,0,0,0,0,0,0
12-12-2022,1621.05,1653.4,1621.05,1643.55,322666,1604.55,1824.768883,45.06250229,0,0,0,0,1,0,0,0,0
12-12-2022,922.3,933.8,922.3,929.3,328904,1663.37,1661.956359,45.04151359,0,0,0,0,0,0,0,1,0
12-12-2022,2361.0951,2391.1785,2356.537,2381.3786,117691,1712.76786,1792.760403,40.62428959,0,0,0,0,0,1,0,0,0
12-12-2022,6496.05,6537.05,6391.65,6506.1,48925,2206.49286,2649.731239,64.51942721,0,0,0,0,0,0,1,0,0
12-12-2022,341,344.05,340.2,343.05,316953,2147.73286,2230.33465,45.87679669,0,1,0,0,0,0,0,0,0
12-12-2022,3250,3295,3236.3501,3284.5,80179,2313.05286,2422.001077,55.75174894,0,0,0,0,0,0,0,0,1
13-12-2022,6507,6649.75,6507,6619.9,20752,2820.33286,3185.255427,58.6434883,0,0,1,0,0,0,0,0,0
13-12-2022,1548,1577.7,1541.6,1572.7,86952,2575.94286,2892.063531,50.005996,0,0,0,0,0,0,0,0,1
13-12-2022,344.05,346,342.4,345.4,306361,2423.89286,2429.033798,49.10495399,0,0,1,0,0,0,0,0,0
13-12-2022,1652,1657.35,1645.4,1648.35,2513494,2527.42286,2287.091289,50.02560356,0,0,0,0,1,0,0,0,0
13-12-2022,1867,1872,1857.7,1868.55,85713,2549.92286,2210.992873,50.48074982,0,0,0,0,1,0,0,0,0
13-12-2022,3280.2,3339.3999,3269,3331.8999,36869,2790.18285,2414.794151,48.94421128,0,0,0,0,1,0,0,0,0
13-12-2022,614.4,617.25,612.6,616.65,2344503,2613.70999,2087.858851,48.10665477,0,0,0,0,0,0,1,0,0
13-12-2022,931,935.9,927.7,931.8,2681706,2056.27999,1877.666332,50.49722568,0,0,0,0,0,0,1,0,0
13-12-2022,2385.7088,2400.477,2376.3647,2392.2725,65370,2261.20224,1971.23109,51.15248991,0,0,0,0,0,0,0,0,1
13-12-2022,4038,4072.85,4011.6,4058.85,23269,2338.63724,2350.798165,54.68002988,0,0,0,1,0,0,0,0,0
14-12-2022,2398.6538,2406.2202,2380.2391,2383.7944,42452,1915.02668,2356.79748,50.00358873,0,0,1,0,0,0,0,0,0
14-12-2022,1578,1588.1,1572.2,1580.25,327721,1915.78168,2215.607029,41.88143496,0,1,0,0,0,0,0,0,0
14-12-2022,6660,6689,6630,6652.5,13884,2546.49168,3022.314842,60.78680449,0,0,0,0,0,0,0,0,0
14-12-2022,4089.95,4091.4,4043.9,4056.4,26723,2787.29668,3210.330325,51.33543017,1,0,0,0,0,0,0,0,0
14-12-2022,935.5,935.7,919.95,921,171929,2692.54168,2794.088448,40.07187946,0,0,0,0,1,0,0,0,0
14-12-2022,619.4,626.5,617.35,625.55,657396,2421.90669,2399.80873,48.0225729,0,0,0,0,0,1,0,0,0
14-12-2022,3341,3378.05,3341,3364.7,39334,2696.71169,2575.243507,55.9292877,0,0,0,1,0,0,0,0,0
14-12-2022,345.5,347.25,343.7,345.25,227247,2638.05669,2169.790142,47.60260362,1,0,0,0,0,0,0,0,0
14-12-2022,1651.55,1664.8,1649.4,1661.6,250557,2564.98944,2077.391934,49.6340219,0,0,0,0,0,0,0,1,0
14-12-2022,1868.1,1876.1,1864.5,1873.05,48711,2346.40944,2040.238855,47.30059063,0,0,0,0,0,1,0,0,0
15-12-2022,6652,6714.8,6607.45,6618.6,16497,2769.89,2872.668154,60.32968527,0,0,0,0,0,1,0,0,0
15-12-2022,625,629.65,614,615.5,494386,2673.415,2462.273944,49.54475977,0,0,0,0,1,0,0,0,0
15-12-2022,2378.8717,2383.7944,2343.7743,2350.8393,95215,2243.24893,2442.0131,49.94083468,0,0,0,0,0,0,1,0,0
15-12-2022,1652.1,1669.85,1626.7,1630.7,76416,2000.67893,2294.501627,46.43635291,0,0,0,0,0,0,1,0,0
15-12-2022,4048.1,4070.2,4026.05,4043.05,43241,2312.88393,2612.419513,52.38360279,0,0,0,0,0,0,0,1,0
15-12-2022,1567,1570.45,1535.6,1539.4,292813,2404.26893,2417.325056,49.94404988,1,0,0,0,0,0,0,0,0
15-12-2022,1882.8,1882.8,1854.05,1864.5,31324,2254.24893,2316.81141,42.46187926,0,0,0,1,0,0,0,0,0
15-12-2022,916.8,919.75,904.45,908.6,110553,2310.58393,2060.772972,44.77428709,0,0,1,0,0,0,0,0,0
15-12-2022,345,346.1,338,338.8,162939,2178.30393,1747.686977,48.94348224,0,0,0,0,0,0,0,0,0
15-12-2022,3364,3364,3300,3304.55,56212,2321.45393,2030.752981,54.43204353,0,1,0,0,0,0,0,0,0
16-12-2022,6580,6693.4,6560.75,6595.9,21611,2319.18393,2860.779712,55.24966815,0,1,0,0,0,0,0,0,0
16-12-2022,3280,3291.1001,3225.1001,3238.1001,66727,2581.44394,2929.383419,54.64884721,1,0,0,0,0,0,0,0,0
16-12-2022,612.8,615.5,593.6,603.3,331847,2406.69001,2506.459161,48.36843637,0,0,1,0,0,0,0,0,0
16-12-2022,2342.8627,2387.532,2332.0144,2338.3957,169510,2477.45958,2475.902168,50.68522423,0,0,0,0,0,0,0,0,0
16-12-2022,909.65,913.55,899.45,902.25,132184,2163.37958,2189.783592,40.67367632,1,0,0,0,0,0,0,0,0
16-12-2022,1864.5,1864.5,1835.25,1841.05,41054,2193.54458,2126.377484,52.39533469,0,1,0,0,0,0,0,0,0
16-12-2022,4001.05,4047,3946,3979.1,35649,2405.00458,2463.236123,53.13311059,0,0,0,0,0,0,1,0,0
16-12-2022,338.45,339,331.35,335.15,455424,2347.65958,2076.311374,47.75922627,0,0,0,0,0,1,0,0,0
16-12-2022,1529.8,1548.95,1512,1522.35,223899,2466.01458,1975.591124,45.44727024,0,0,0,0,0,1,0,0,0
16-12-2022,1620,1644.9,1609,1638.7,78667,2299.42958,1914.338192,50.19627538,0,1,0,0,0,0,0,0,0
19-12-2022,608.3,609.45,602.9,604.95,207743,1700.33458,1676.267612,47.5782301,1,0,0,0,0,0,0,0,0
19-12-2022,1835.05,1863.15,1835.05,1858.65,24027,1562.38957,1709.428046,51.80600419,0,0,0,0,1,0,0,0,0
19-12-2022,907.2,910.4,901,906.2,284382,1592.67957,1563.386583,51.06313646,0,1,0,0,0,0,0,0,0
19-12-2022,2355.5798,2373.174,2340.766,2370.2113,67621,1595.86113,1710.081986,48.14493527,0,1,0,0,0,0,0,0,0
19-12-2022,336.05,342.2,335.2,340.4,519596,1539.67613,1461.048898,36.92516828,0,0,0,0,0,0,1,0,0
19-12-2022,3234,3246,3195,3201.6001,90877,1675.73114,1777.512753,49.92209283,0,0,1,0,0,0,0,0,0
19-12-2022,3994,4104.55,3973,4081.3,29508,1685.95114,2196.383161,58.02483999,0,0,0,0,0,1,0,0,0
19-12-2022,6596.9,6704.9,6596.9,6686.3,13221,2321.06614,3012.731677,59.64481251,0,0,0,0,1,0,0,0,0
19-12-2022,1640.65,1646.5,1626.7,1644.5,69630,2333.28114,2763.962282,51.41944553,0,0,1,0,0,0,0,0,0
19-12-2022,1515,1516.5,1494.95,1507.6,250910,2320.17114,2535.532776,49.34214868,0,0,1,0,0,0,0,0,0
20-12-2022,1504,1517.45,1483,1507.5,319447,2410.42614,2348.617726,44.67463535,0,0,0,0,0,0,0,0,0
20-12-2022,4099,4172.9,4066,4164.25,120005,2640.98614,2678.732685,58.616832,0,0,0,0,0,0,0,0,0
20-12-2022,338.4,340.9,336.7,340.05,128509,2584.37114,2253.517651,47.62167445,0,0,0,1,0,0,0,0,0
20-12-2022,603.5,606.6,599.45,604.6,383924,2407.81001,1953.714442,47.93212446,0,0,0,0,0,0,0,1,0
20-12-2022,1850,1858.5,1834.1,1848.05,24811,2558.57501,1934.502725,52.46513565,0,0,0,0,0,0,1,0,0
20-12-2022,1621,1637.1,1621,1631.45,103214,2401.56,1879.40223,49.53012267,0,0,0,0,0,0,0,0,0
20-12-2022,6678.65,6697.2,6585.8,6642.95,13674,2657.725,2745.501824,60.15872793,0,0,0,1,0,0,0,0,0
20-12-2022,3201,3248.05,3164,3242.8999,28562,2313.38499,2835.937838,51.44620814,0,1,0,0,0,0,0,0,0
20-12-2022,909.75,912.5,895.8,909.45,154542,2239.87999,2485.667322,50.93362647,1,0,0,0,0,0,0,0,0
20-12-2022,2364.696,2393.9134,2339.7632,2389.492,129098,2328.06919,2468.1809,48.6043419,0,0,0,0,1,0,0,0,0
21-12-2022,4172,4189.55,3883.45,3902.95,127404,2567.61419,2729.048009,49.70002876,0,0,1,0,0,0,0,0,0
21-12-2022,3249,3283,3239.3501,3267.1499,91096,2477.90418,2826.884716,43.84128895,1,0,0,0,0,0,0,0,0
21-12-2022,1513,1520.4,1502.75,1509.8,332510,2594.87918,2587.414768,49.72481225,0,0,0,0,0,0,1,0,0
21-12-2022,341,341.15,334.55,335.2,235246,2567.93918,2177.921174,47.70224875,0,1,0,0,0,0,0,0,0
21-12-2022,604.65,609.15,589.7,593.4,450475,2442.47418,1889.826415,48.22642608,0,1,0,0,0,0,0,0,0
21-12-2022,2390.2669,2400.8417,2348.6515,2355.99,77509,2514.92818,1974.58343,46.36542927,0,0,0,0,0,0,0,1,0
21-12-2022,6690,6690,6504.7,6526.35,42316,2503.26818,2802.177352,62.26369836,0,0,0,0,0,0,0,1,0
21-12-2022,1642,1644.75,1607.15,1617.35,64017,2340.71319,2586.754197,51.69546431,0,0,0,0,0,1,0,0,0
21-12-2022,922.95,922.95,887,892.35,304568,2339.00319,2278.680707,48.37178002,0,0,0,0,0,0,0,1,0
21-12-2022,1864.95,1864.95,1808.1,1814.4,37738,2281.49399,2194.266033,50.30437437,1,0,0,0,0,0,0,0,0
22-12-2022,1620,1627.2,1609,1610.75,78265,2052.27399,2088.172209,40.03351079,0,0,0,1,0,0,0,0,0
22-12-2022,3918.3,3944.9,3818.1,3867.1,148443,2112.269,2411.613625,51.29491887,0,1,0,0,0,0,0,0,0
22-12-2022,6560,6573,6407.5,6490.6,18661,2610.349,3153.247512,61.44055723,0,0,0,0,0,0,0,0,0
22-12-2022,3288,3290.95,3244.6001,3258.7,41242,2902.699,3172.420691,51.66235921,0,0,0,0,0,1,0,0,0
22-12-2022,1517.55,1529,1512.2,1521.05,368699,2995.464,2872.171475,45.48335103,0,0,0,0,1,0,0,0,0
22-12-2022,1830,1834.7,1819.05,1825.8,25375,2942.445,2681.922116,47.23210686,0,0,0,0,0,0,0,0,1
22-12-2022,335,337.45,329.9,332.35,748722,2323.045,2254.727186,47.71573407,0,0,0,0,0,0,0,0,1
22-12-2022,595.2,599.05,587.5,593.35,523610,2220.645,1952.658606,50.51921905,0,0,0,1,0,0,0,0,0
22-12-2022,2365.8355,2376.2735,2339.125,2350.0645,93106,2366.41645,2024.914223,53.332322,0,0,0,1,0,0,0,0,0
22-12-2022,898.3,903,886.05,890.4,372421,2274.01645,1818.63891,47.18751141,0,0,0,0,0,0,0,0,1
23-12-2022,6425,6463.15,6341,6369.35,22331,2749.87645,2646.040926,49.71312285,0,1,0,0,0,0,0,0,0
23-12-2022,876.3,888.95,876.3,879.2,240673,2451.08645,2324.797122,48.67927029,0,0,0,0,0,0,1,0,0
23-12-2022,1583,1604,1583,1597.65,90003,1961.79145,2192.588554,51.26224894,0,0,0,0,0,0,0,0,1
23-12-2022,3235.1001,3265.8501,3218.7,3227.3,88714,1958.65145,2380.717908,52.4661531,0,0,1,0,0,0,0,0,0
23-12-2022,590,590.45,572,573.95,439245,1863.94145,2052.214652,48.3328793,0,0,0,0,0,0,0,0,0
23-12-2022,1508,1509.8,1493.6,1497.55,230918,1831.11645,1951.366533,46.01927293,0,0,0,0,0,0,0,1,0
23-12-2022,2337.393,2360.8672,2272.668,2280.4623,307147,2025.92768,2011.202127,42.46094682,0,0,0,1,0,0,0,0,0
23-12-2022,329,331.9,325.35,326.35,384060,1999.22768,1704.865377,44.4972497,0,0,0,0,1,0,0,0,0
23-12-2022,3813,3846.7,3617,3640.95,126632,2128.31623,2056.880763,53.75584394,0,0,0,0,1,0,0,0,0
23-12-2022,1818,1839,1813,1819.8,29165,2221.25623,2013.77517,49.98991181,0,0,0,0,0,1,0,0,0
26-12-2022,325.35,335,325.35,334.55,326896,1617.77623,1708.461502,50.00370002,0,0,0,0,0,0,0,1,0
26-12-2022,6360,6468,6300,6423.7,17229,2172.22623,2565.777593,58.19843439,0,0,0,0,1,0,0,0,0
26-12-2022,1497.65,1509.9,1496.15,1502.25,334290,2162.68623,2372.40894,48.90526718,0,0,0,0,0,1,0,0,0
26-12-2022,2291.5385,2317.3829,2273.534,2301.384,95382,2070.09463,2359.495314,51.85353816,1,0,0,0,0,0,0,0,0
26-12-2022,1816.05,1825.9,1794.4,1811.7,33141,2193.86963,2259.896166,43.10963739,0,0,0,0,0,0,0,0,0
26-12-2022,1591,1638.95,1591,1628.15,160140,2206.92963,2145.033227,51.34867977,1,0,0,0,0,0,0,0,0
26-12-2022,3647,3745,3620.5,3715.65,59522,2350.4484,2430.599913,53.63479195,0,0,0,0,0,0,0,0,1
26-12-2022,877.3,897,875.3,892.4,281736,2407.0534,2150.927201,46.15067482,0,0,1,0,0,0,0,0,0
26-12-2022,3225,3271.95,3225,3255.8501,18484,2368.54341,2351.822274,54.46406107,0,0,0,1,0,0,0,0,0
26-12-2022,573.6,601.75,570.7,596.75,368995,2246.23841,2032.718224,48.58250189,0,0,0,0,0,0,0,0,1
27-12-2022,6451.05,6528.6,6429.75,6504.2,13068,2863.20341,2845.714911,55.72340321,0,0,1,0,0,0,0,0,0
27-12-2022,1632.3,1635.7,1615,1630.65,90688,2383.89841,2624.794018,51.63781608,1,0,0,0,0,0,0,0,0
27-12-2022,3265,3273.95,3230.6001,3259.05,34548,2559.57841,2740.113287,49.49924038,0,0,0,0,0,0,0,0,1
27-12-2022,1834.1,1834.1,1807.5,1820.5,13779,2511.49001,2572.910871,50.00092717,0,0,0,1,0,0,0,0,0
27-12-2022,2305.4863,2323.5363,2292.131,2320.1178,184837,2562.33179,2526.948495,52.7004361,0,0,0,0,0,0,0,0,0
27-12-2022,335.5,336.4,330.25,333.05,194243,2432.82179,2128.057859,40.67617428,0,0,0,0,1,0,0,0,0
27-12-2022,3738,3796.8,3697.9,3769.65,49689,2438.22179,2426.529158,53.6363457,0,0,0,0,0,0,0,0,0
27-12-2022,1510,1521.1,1498.15,1515.5,116275,2500.53179,2260.887493,48.79583548,0,1,0,0,0,0,0,0,0
27-12-2022,600.9,603.1,593.35,601.85,343276,2235.13178,1959.244312,48.16999307,0,0,0,1,0,0,0,0,0
27-12-2022,901.95,902.85,888,900.65,62738,2265.52178,1766.772619,48.90341409,0,0,0,0,0,0,0,0,0
28-12-2022,1629,1632.9,1623,1629.45,132818,1778.04678,1741.80487,46.72109358,0,0,0,0,0,0,0,0,1
28-12-2022,333,335,331.5,334.5,148367,1648.43178,1485.931257,49.07889067,0,0,0,0,0,0,1,0,0
28-12-2022,602,606.95,598.85,601.2,258405,1382.64678,1325.071029,45.2910672,1,0,0,0,0,0,0,0,0
28-12-2022,2311.7764,2324.5391,2298.4212,2319.5708,168925,1432.55386,1505.889169,53.161527,0,0,0,0,1,0,0,0,0
28-12-2022,6480,6569,6464.05,6487.6,13579,1849.30208,2411.654775,49.96746021,1,0,0,0,0,0,0,0,0
28-12-2022,1505,1524.95,1498.85,1510.85,209070,1967.08208,2247.872088,49.76611097,0,0,0,0,0,0,0,0,0
28-12-2022,899,904.1,896.1,898.7,189004,1679.98708,2002.568072,45.20140647,0,0,0,0,0,1,0,0,0
28-12-2022,3245,3266.95,3226.8,3256.3,41409,1854.06708,2230.519332,52.81383362,0,0,0,0,1,0,0,0,0
28-12-2022,3761.9,3824.95,3746.2,3796.95,51895,2173.57708,2515.324908,52.88959991,0,1,0,0,0,0,0,0,0
28-12-2022,1825,1831.65,1816.65,1820.25,13225,2265.53708,2388.947652,52.91106683,0,0,1,0,0,0,0,0,0
29-12-2022,2308.2667,2323.7187,2303.2072,2317.8387,157229,2334.37595,2376.018752,46.78872274,0,0,0,0,0,1,0,0,0
29-12-2022,896.8,910.45,889.5,906.7,185549,2391.59595,2108.869888,48.60122362,0,0,0,1,0,0,0,0,0
29-12-2022,601.2,616.35,597.35,612.3,621617,2392.70595,1836.766272,50.02471311,0,0,0,0,1,0,0,0,0
29-12-2022,334,335.75,331.55,335.25,303052,2194.27387,1563.763313,48.66151394,0,0,1,0,0,0,0,0,0
29-12-2022,3794,3825,3750,3810,39597,1926.51387,1972.169984,54.56816058,1,0,0,0,0,0,0,0,0
29-12-2022,6440,6521.7,6403,6508.1,21238,2426.23887,2796.884532,62.21528595,0,0,0,0,0,0,1,0,0
29-12-2022,1502,1521,1501.2,1517.5,198502,2488.11887,2564.269163,51.5274784,0,0,0,0,0,0,1,0,0
29-12-2022,1820,1820.9,1801,1818.2,24037,2344.30887,2428.620224,49.1227478,0,0,0,0,0,0,0,1,0
29-12-2022,1618.15,1643.4,1611.1,1640.9,83082,2128.70387,2285.398365,40.14316476,0,0,0,0,0,0,1,0,0
29-12-2022,3233,3271,3229.05,3269.25,52967,2273.60387,2464.28048,54.13992935,0,0,0,0,0,0,0,1,0
30-12-2022,3812.1,3899.3,3812.1,3859.35,40484,2427.755,2717.929484,56.97771901,0,0,0,1,0,0,0,0,0
30-12-2022,2321.8954,2349.1529,2317.8387,2322.9894,77470,2569.38394,2646.122196,47.71177723,0,0,1,0,0,0,0,0,0
30-12-2022,1525.15,1530,1504,1508.7,241378,2659.02394,2439.31816,44.46411506,0,0,0,0,1,0,0,0,0
30-12-2022,1643.5,1644,1620,1627.3,50172,2788.22894,2291.678495,49.48708958,0,0,0,0,0,0,0,0,0
30-12-2022,3285,3299.05,3246.75,3259.25,182089,2733.15394,2467.600587,52.36017347,0,0,0,0,0,0,0,0,0
30-12-2022,335.25,336.75,330.4,331.65,179896,2115.50894,2079.245935,48.6601911,0,0,0,0,0,0,0,0,0
30-12-2022,6565,6719.65,6520,6574.15,30672,2621.17394,2896.501219,60.87601361,0,0,0,0,0,1,0,0,0
30-12-2022,615.7,620.5,611.5,613.2,544009,2500.67394,2481.355543,50.41996365,0,0,0,0,0,1,0,0,0
30-12-2022,1827.95,1837.85,1823.15,1826.45,40699,2519.22894,2362.281808,46.78315248,0,0,0,0,0,0,0,0,1
30-12-2022,908.05,908.9,888.75,890.95,147040,2281.39894,2094.766934,40.33793116,0,1,0,0,0,0,0,0,0
02-01-2023,331.5,333.95,329.65,332.75,324483,1928.73894,1774.400219,47.59545618,0,0,0,0,0,0,0,0,1
02-01-2023,1622.05,1639,1618.65,1629.15,125622,1859.355,1747.991088,49.63121334,0,0,0,0,0,1,0,0,0
02-01-2023,1513,1526.3,1505,1524.3,137286,1860.915,1707.319981,49.77189942,0,0,1,0,0,0,0,0,0
02-01-2023,1820.2,1832.5,1817,1825.85,15570,1880.77,1728.870894,47.02171912,0,0,0,1,0,0,0,0,0
02-01-2023,3874.7,3874.7,3821,3840.7,37446,1938.915,2112.839822,49.96365493,0,0,0,0,1,0,0,0,0
02-01-2023,892.3,906.6,892.3,903,192016,1996.05,1892.868945,47.37604505,0,0,0,0,1,0,0,0,0
02-01-2023,2330.9205,2351.9789,2322.9894,2347.5575,174612,1573.39075,1975.539592,51.51481443,0,0,0,0,0,0,0,0,1
02-01-2023,3265,3267,3235.8501,3260.6499,72106,1838.13574,2209.196011,52.86724147,0,0,0,0,0,0,1,0,0
02-01-2023,615,619.25,611.5,612.25,189984,1716.71574,1918.842191,45.51346804,0,0,0,0,0,0,0,0,1
02-01-2023,6575,6606.85,6488,6556.75,19415,2283.29574,2762.098156,59.57227612,0,0,0,1,0,0,0,0,0
03-01-2023,1624.55,1643.6,1624.55,1639.7,175881,2413.99074,2558.025764,42.08990773,0,0,0,0,1,0,0,0,0
03-01-2023,6550.85,6658.5,6531.1,6606.15,36621,2911.69074,3294.048353,59.92330205,0,0,0,0,0,0,0,0,1
03-01-2023,898,905.65,896.65,901.8,119824,2849.44074,2859.094107,48.66716924,0,0,1,0,0,0,0,0,0
03-01-2023,332,333.1,330.35,331,176737,2699.95574,2399.440633,49.18428738,1,0,0,0,0,0,0,0,0
03-01-2023,2340.766,2345.5975,2322.8526,2331.0116,136124,2548.9869,2386.99899,52.79363359,0,0,0,0,0,0,1,0,0
03-01-2023,612.55,616.65,610.05,612.35,322698,2519.9219,2064.335538,48.59506871,0,0,0,0,0,0,0,1,0
03-01-2023,1521,1533,1515.3,1522.55,230194,2437.42115,1965.829076,49.99763463,0,0,0,1,0,0,0,0,0
03-01-2023,3260,3319.55,3247.7,3310.8501,45996,2442.44117,2210.378353,51.92962794,0,0,0,0,1,0,0,0,0
03-01-2023,3836,3852.85,3791,3830.35,18280,2764.25117,2504.918653,49.9860073,0,0,0,0,0,0,0,1,0
03-01-2023,1830.45,1836.5,1820.45,1833,67262,2291.87617,2382.751625,51.2901177,0,0,0,0,0,0,0,0,0
04-01-2023,899.05,907.85,894.9,898.95,216652,2217.80117,2112.969511,47.96158627,0,0,0,0,0,1,0,0,0
04-01-2023,332.5,332.5,325.85,327.1,265171,1589.89617,1788.265964,45.83201605,0,0,0,0,0,0,0,1,0
04-01-2023,1635,1645.75,1607.45,1610.55,155737,1660.77117,1755.95397,51.47561722,0,0,1,0,0,0,0,0,0
04-01-2023,1522.9,1522.9,1492.05,1494.9,337920,1777.16117,1708.489612,40.96023094,0,0,0,0,0,0,0,0,1
04-01-2023,1836.5,1836.5,1814.1,1820.85,23394,1726.14501,1728.918774,50.38696395,0,0,0,0,1,0,0,0,0
04-01-2023,3833.1,3874.5,3805,3827.55,26349,2047.66501,2110.488087,43.20530145,0,0,0,0,0,0,1,0,0
04-01-2023,3304,3326.8501,3286.8501,3314.05,42280,2226.81501,2329.317526,57.90591976,0,0,0,0,0,0,0,0,1
04-01-2023,6610,6635,6550.4,6573.6,14716,2553.09,3101.005249,67.39397128,0,0,0,0,0,1,0,0,0
04-01-2023,2332.8349,2333.3818,2292.5868,2295.5952,172926,2399.61452,2954.567058,49.91243412,0,1,0,0,0,0,0,0,0
04-01-2023,612.35,615,603.8,605.25,212339,2276.83952,2527.418502,49.98242087,0,0,0,0,0,0,1,0,0
05-01-2023,6540,6540,6032.25,6099.85,315803,2796.92952,3176.951502,59.23632299,0,0,0,0,0,0,0,0,0
05-01-2023,3834.9,3842,3759,3829.1,35948,3147.12952,3295.523956,51.0257804,0,0,1,0,0,0,0,0,0
05-01-2023,1821,1832.95,1806.2,1820.6,23365,3168.13452,3027.355964,46.24349305,0,0,0,0,0,1,0,0,0
05-01-2023,1614.3,1618.2,1590,1599.7,152796,3178.61452,2767.782152,49.53291049,0,0,0,0,0,0,0,1,0
05-01-2023,902,902,872,879,161040,3084.42952,2424.367215,49.95971398,0,0,0,0,0,0,0,1,0
05-01-2023,1501,1505,1470,1475.2,424766,2849.19452,2251.791358,52.31613731,1,0,0,0,0,0,0,0,0
